CustomerID,Age,Gender,Income,Channel,CampaignType,Cost,ClickThroughRate,ConversionRate,Impressions,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,Conversions,Revenue,Cost per Impression,Revenue Per Impression,Conversions Rate
8167,62,Female,135637,SEO,Awareness,5970.848097,0.227621979,0.160812224,39,2.824261889,9.617520481,25,11,8,7,927,1,100,153.0986692,2.564102564,0.00412339
8168,32,Male,32693,SEO,Retention,6299.94163,0.181533123,0.115054955,43,4.926918619,1.533284513,80,16,8,5,412,1,100,146.5102705,2.325581395,0.002675697
15285,42,Female,124302,SEO,Awareness,9444.598218,0.193129022,0.178403122,24,5.934250076,1.123387649,55,15,4,0,2889,1,100,393.5249258,4.166666667,0.007433463
15284,51,Male,60245,SEO,Retention,7908.528171,0.039246723,0.143262126,35,8.918164586,1.580611686,55,8,5,3,3297,1,100,225.9579477,2.857142857,0.004093204
15278,18,Female,111189,SEO,Conversion,6262.100917,0.186958383,0.14679745,17,4.381014464,3.795187081,90,14,1,4,1964,1,100,368.3588775,5.882352941,0.008635144
15275,41,Female,97758,SEO,Awareness,6864.382018,0.104046195,0.155831732,40,9.821836428,0.901807807,98,16,2,4,1172,1,100,171.6095505,2.5,0.003895793
15274,69,Male,35164,SEO,Conversion,9200.145676,0.261412267,0.047920058,35,7.229377845,12.0078316,11,9,5,3,4881,1,100,262.861305,2.857142857,0.001369145
15270,41,Male,128061,SEO,Retention,1946.901695,0.293389681,0.171929785,1,4.09764511,14.2322203,26,12,0,4,2759,1,100,1946.901695,100,0.171929785
15266,57,Female,68555,SEO,Awareness,1178.045731,0.296378347,0.020243914,23,1.692118094,1.818396094,45,6,4,2,326,0,0,51.21937961,0,0.00088017
15259,28,Female,33784,SEO,Retention,8130.11606,0.105184584,0.015376534,18,9.108851603,14.95570492,42,11,7,4,2506,1,100,451.6731144,5.555555556,0.000854252
15258,23,Male,35144,SEO,Consideration,4382.618793,0.094369594,0.184667248,21,6.214937985,10.28458867,20,19,3,3,3181,1,100,208.696133,4.761904762,0.008793678
15254,19,Male,89874,SEO,Conversion,4434.122195,0.220606088,0.164951935,10,3.570415262,13.52829861,34,17,9,0,4548,1,100,443.4122195,10,0.016495194
15247,40,Male,27198,SEO,Awareness,5053.609307,0.133604189,0.052720618,23,3.712723595,10.0071636,84,8,0,6,4725,1,100,219.7221438,4.347826087,0.002292201
15235,23,Female,69506,SEO,Retention,5370.304364,0.161800138,0.137181718,15,4.302577049,12.76502013,31,7,1,8,2175,1,100,358.0202909,6.666666667,0.009145448
8181,23,Female,59727,SEO,Awareness,7210.618272,0.085157952,0.068033625,26,7.269027518,1.082173722,29,14,1,9,126,1,100,277.331472,3.846153846,0.002616678
8182,45,Female,38201,SEO,Consideration,7224.568994,0.061053769,0.125329997,37,2.775390764,11.57180492,60,8,1,5,315,1,100,195.2586215,2.702702703,0.003387297
15234,44,Female,41283,SEO,Retention,7059.068646,0.233049475,0.051074592,28,1.095823276,14.36902626,6,15,3,9,3265,1,100,252.1095945,3.571428571,0.001824093
15227,57,Female,125894,SEO,Conversion,3724.667167,0.250793436,0.120911409,21,4.817328517,12.78433045,55,12,9,9,4506,1,100,177.3651032,4.761904762,0.005757686
8185,61,Male,109891,SEO,Conversion,397.103829,0.129489757,0.133917381,28,9.69188463,14.60535887,3,5,5,7,3438,1,100,14.18227961,3.571428571,0.004782764
15222,61,Male,71750,SEO,Awareness,816.442663,0.284335834,0.134450965,9,9.236041071,3.168813704,57,13,3,6,995,1,100,90.71585144,11.11111111,0.014938996
8187,47,Male,140703,SEO,Conversion,3525.569035,0.290315838,0.029339969,14,1.441103225,12.78709441,70,4,0,3,855,0,0,251.8263596,0,0.002095712
15220,44,Female,108216,SEO,Awareness,5602.77904,0.208551467,0.028204346,35,3.015440948,11.17657474,75,17,5,8,189,1,100,160.0794011,2.857142857,0.000805838
15212,60,Female,97125,SEO,Consideration,240.8707726,0.153639526,0.079108936,17,8.516531997,11.0101748,63,2,8,3,1301,1,100,14.16886898,5.882352941,0.004653467
8190,42,Female,23476,SEO,Retention,7128.007998,0.096728298,0.094266277,3,9.752248225,12.69533899,56,7,7,2,1278,1,100,2376.002666,33.33333333,0.031422092
15203,40,Female,128434,SEO,Awareness,7682.410773,0.045412318,0.014780853,9,5.2383614,9.935864382,17,14,6,7,3498,1,100,853.601197,11.11111111,0.001642317
8192,50,Female,89902,SEO,Consideration,2428.58617,0.124922173,0.090033607,13,7.216559353,3.179560611,76,10,9,8,1032,1,100,186.8143208,7.692307692,0.006925662
15181,33,Female,76995,SEO,Awareness,5939.126383,0.125153956,0.069846927,33,5.020788156,14.01915575,48,5,4,4,3932,1,100,179.9735268,3.03030303,0.002116574
8194,44,Male,111269,SEO,Consideration,294.0753237,0.179431714,0.153431103,20,1.369871238,10.17544254,16,10,3,2,1529,1,100,14.70376619,5,0.007671555
15180,57,Female,35565,SEO,Conversion,8062.301566,0.036810946,0.096378997,26,3.454669802,9.406577321,46,11,1,8,3616,1,100,310.0885218,3.846153846,0.003706885
8196,30,Female,82878,SEO,Retention,1110.404925,0.240139433,0.169203755,38,7.649646265,5.112548693,39,5,0,0,844,0,0,29.22118224,0,0.00445273
15179,52,Female,42970,SEO,Retention,3463.840379,0.162755387,0.054580501,31,8.620251831,8.621590474,2,14,0,5,1873,1,100,111.7367864,3.225806452,0.001760661
15169,45,Female,107637,SEO,Retention,1924.885737,0.065642002,0.145189755,11,4.905787791,12.86719009,41,11,0,8,2696,1,100,174.9896125,9.090909091,0.013199069
15161,68,Female,40077,SEO,Awareness,1377.224897,0.261029214,0.057318034,41,6.297942459,6.572226909,78,2,4,4,1049,1,100,33.59085115,2.43902439,0.001398001
15160,18,Female,23722,SEO,Conversion,340.2685152,0.089155155,0.171587143,21,4.64334549,11.01246718,29,7,7,2,3394,1,100,16.20326263,4.761904762,0.008170816
15154,63,Male,109257,SEO,Consideration,3927.022893,0.273121849,0.14280555,0,1.945307299,1.577300607,67,4,6,4,4033,0,0,,,
15152,56,Female,26880,SEO,Conversion,5760.496646,0.046400969,0.119233762,30,8.276746728,6.921597041,13,15,0,4,2831,1,100,192.0165549,3.333333333,0.003974459
8203,26,Male,82968,SEO,Conversion,6202.75741,0.24408181,0.082498052,32,5.664220055,3.697861584,29,9,2,3,1014,1,100,193.8361691,3.125,0.002578064
15148,64,Female,103004,SEO,Conversion,8923.163275,0.167684719,0.09778051,23,2.180806895,7.402632778,36,11,5,8,1934,1,100,387.9636207,4.347826087,0.004251327
15143,64,Female,93191,SEO,Consideration,5998.166905,0.29813593,0.168599058,20,8.805347184,5.727771332,73,2,7,2,2412,1,100,299.9083453,5,0.008429953
15136,35,Male,40110,SEO,Awareness,9795.740564,0.237018563,0.060323616,40,8.879810344,3.121923303,4,17,7,9,3645,1,100,244.8935141,2.5,0.00150809
15131,62,Male,111530,SEO,Conversion,4148.846502,0.125207402,0.040911773,12,6.226189352,11.83508534,5,11,3,8,441,1,100,345.7372085,8.333333333,0.003409314
8208,61,Female,26577,SEO,Awareness,6260.920999,0.283017487,0.013004685,13,7.980920316,4.359403682,56,3,5,8,446,1,100,481.6093076,7.692307692,0.00100036
8209,41,Female,103171,SEO,Conversion,4259.020011,0.198163404,0.189529137,43,8.246193084,6.488229936,69,15,0,1,3419,1,100,99.046977,2.325581395,0.004407654
15127,41,Male,38069,SEO,Conversion,3479.9556,0.288849502,0.147181339,1,4.994859742,4.033266993,70,17,2,3,3586,1,100,3479.9556,100,0.147181339
8211,49,Female,23870,SEO,Awareness,5282.043218,0.237891577,0.185731133,29,5.26027433,14.37625206,76,8,4,6,3153,1,100,182.1394213,3.448275862,0.006404522
15123,43,Male,23784,SEO,Conversion,8803.023575,0.215001229,0.175637296,45,2.368852593,0.539196473,85,4,8,3,1593,1,100,195.6227461,2.222222222,0.003903051
15122,20,Female,30935,SEO,Retention,2299.770403,0.212496088,0.090895856,40,7.65629252,7.726667612,61,0,6,8,4922,1,100,57.49426008,2.5,0.002272396
8214,58,Male,29217,SEO,Retention,4561.405606,0.162465936,0.084340289,43,7.317400897,4.817973721,17,5,9,7,2906,1,100,106.0792001,2.325581395,0.001961402
15119,63,Male,104018,SEO,Awareness,3106.547068,0.038476743,0.016746717,43,3.435284293,0.67597779,15,7,6,3,786,0,0,72.24528065,0,0.000389459
15117,50,Male,73380,SEO,Awareness,6583.573441,0.021540151,0.095528178,19,3.076822905,13.43887242,39,16,1,9,3649,1,100,346.5038653,5.263157895,0.005027799
15116,45,Male,65958,SEO,Consideration,2263.635904,0.08972867,0.118606521,13,4.329595933,2.718664178,47,16,3,9,63,1,100,174.1258388,7.692307692,0.009123579
8218,69,Male,42343,SEO,Retention,3253.726756,0.095479613,0.161159354,41,3.106651475,2.722290856,13,7,0,2,2072,1,100,79.35918917,2.43902439,0.003930716
8219,29,Female,148307,SEO,Conversion,5371.554048,0.151784687,0.049784651,36,2.582793318,6.966457487,5,18,2,2,3106,1,100,149.2098347,2.777777778,0.001382907
15114,49,Male,87561,SEO,Awareness,5289.201973,0.07848006,0.121216555,11,6.549054506,12.80342847,99,16,8,2,2993,1,100,480.836543,9.090909091,0.011019687
8221,19,Male,33003,SEO,Consideration,8860.418142,0.19264982,0.191971431,1,9.911227961,12.03153873,89,7,2,4,3873,1,100,8860.418142,100,0.191971431
15108,68,Female,55677,SEO,Awareness,7940.132707,0.251754984,0.104678296,10,1.979383963,0.933724447,38,14,5,0,4640,1,100,794.0132707,10,0.01046783
15106,35,Female,110417,SEO,Awareness,8954.596854,0.147524132,0.170947066,9,3.561602253,5.922765344,85,16,9,2,1923,1,100,994.955206,11.11111111,0.018994118
15098,22,Female,36915,SEO,Conversion,6046.514645,0.134132305,0.036608496,29,1.695840815,7.217663627,99,17,4,1,2630,1,100,208.500505,3.448275862,0.001262362
8225,66,Male,73595,SEO,Conversion,3226.813662,0.245287505,0.073149548,37,9.552440593,9.71873102,17,5,1,6,2138,1,100,87.21118005,2.702702703,0.001977015
15097,64,Female,94525,SEO,Retention,6850.311158,0.285822688,0.146301348,33,8.878014233,12.58547407,79,3,1,2,4118,1,100,207.5851866,3.03030303,0.004433374
15096,23,Female,45979,SEO,Retention,6828.390004,0.229256787,0.020060272,48,4.385810387,3.022671108,62,12,0,0,4959,1,100,142.2581251,2.083333333,0.000417922
15094,40,Male,28951,SEO,Consideration,1238.495314,0.079922848,0.037905514,49,4.113872113,13.51583114,1,18,4,7,2789,1,100,25.27541457,2.040816327,0.000773582
8229,19,Male,99023,SEO,Awareness,9184.069562,0.221378324,0.119327042,42,8.501701664,1.281147614,15,12,3,0,625,1,100,218.6683229,2.380952381,0.00284112
8230,45,Male,71324,SEO,Awareness,8656.320127,0.122289397,0.067290054,12,9.229799122,8.796032167,75,18,9,9,397,1,100,721.3600106,8.333333333,0.005607505
15084,67,Female,143409,SEO,Conversion,8424.398463,0.281279697,0.123094759,29,9.698548941,0.989234846,42,3,1,2,3372,1,100,290.4964987,3.448275862,0.004244647
15080,63,Male,58557,SEO,Retention,7458.97719,0.037911305,0.192433992,4,4.787472313,1.102613181,38,14,2,8,2355,1,100,1864.744298,25,0.048108498
15079,33,Male,91657,SEO,Consideration,4812.231645,0.046917068,0.198424866,49,1.393945006,13.59487287,20,7,2,6,1294,1,100,98.20880908,2.040816327,0.004049487
8234,50,Male,107601,SEO,Retention,6398.636088,0.123346987,0.042521987,30,8.556929705,10.57747535,57,19,7,5,4473,1,100,213.2878696,3.333333333,0.0014174
8235,18,Female,96380,SEO,Awareness,7357.16714,0.096253312,0.174396858,32,9.495207101,11.20984067,76,6,7,3,2690,1,100,229.9114731,3.125,0.005449902
15073,66,Female,51607,SEO,Conversion,8899.385788,0.08726503,0.193746524,1,1.642348358,12.74206092,34,0,8,2,1311,1,100,8899.385788,100,0.193746524
15071,39,Female,61444,SEO,Conversion,695.920999,0.275255424,0.096791199,20,4.785689924,9.803352968,57,0,6,5,4056,1,100,34.79604995,5,0.00483956
8238,61,Female,65957,SEO,Retention,8431.792745,0.214621002,0.179980471,21,7.71877918,14.69472498,45,14,7,1,4289,1,100,401.5139402,4.761904762,0.008570499
15068,55,Female,96089,SEO,Retention,7548.063232,0.230818011,0.0893847,0,3.789574212,6.94452231,32,18,1,9,2151,1,100,,,
15066,32,Male,39567,SEO,Consideration,4408.67787,0.149634315,0.01991608,26,9.454458687,2.464865793,79,0,2,4,4471,0,0,169.5645335,0,0.000766003
15059,30,Female,43500,SEO,Retention,5618.805017,0.081361359,0.066982181,47,2.591655961,9.431990491,12,13,2,0,988,0,0,119.5490429,0,0.001425153
15056,25,Female,82395,SEO,Retention,3732.976751,0.132648138,0.086174083,25,4.510294958,11.73671192,14,16,4,9,1572,1,100,149.31907,4,0.003446963
15051,21,Female,77940,SEO,Consideration,6303.231612,0.20617433,0.103883185,19,5.798731778,8.038906927,21,17,0,3,1380,1,100,331.7490322,5.263157895,0.005467536
15048,25,Female,127532,SEO,Consideration,7736.949217,0.299118935,0.129715746,23,9.284598654,4.581124062,15,6,6,2,1438,1,100,336.3890964,4.347826087,0.005639815
15044,46,Female,87687,SEO,Awareness,2835.636597,0.064898026,0.147285461,11,8.584051237,5.238927781,10,10,4,6,612,1,100,257.7851452,9.090909091,0.013389587
15021,22,Female,42163,SEO,Consideration,6724.715582,0.135114381,0.125251769,20,8.846034547,13.77836706,75,11,7,5,3325,1,100,336.2357791,5,0.006262588
15018,62,Female,123427,SEO,Consideration,222.4747104,0.058617189,0.168950982,13,2.755493785,9.417641291,87,1,9,4,4103,1,100,17.11343926,7.692307692,0.012996229
15011,56,Male,136810,SEO,Retention,2736.267184,0.116804464,0.076917008,28,8.742678917,14.41605687,48,9,3,6,4977,1,100,97.723828,3.571428571,0.002747036
15010,31,Female,61182,SEO,Consideration,8787.203256,0.203549789,0.10159969,22,1.397823312,9.21476885,3,1,5,4,2167,1,100,399.4183298,4.545454545,0.004618168
15001,39,Female,69474,SEO,Consideration,1112.971737,0.185876128,0.115467059,33,3.24287805,4.455780248,32,0,6,0,31,0,0,33.72641627,0,0.003499002
15000,41,Male,25051,SEO,Awareness,3490.950221,0.190780754,0.08767551,12,1.269696728,2.622464145,71,11,4,8,3898,1,100,290.9125184,8.333333333,0.007306293
14999,46,Female,73276,SEO,Awareness,4457.878991,0.210884814,0.011302205,25,3.409594154,12.8958036,33,7,6,9,582,1,100,178.3151596,4,0.000452088
14996,21,Female,98872,SEO,Conversion,6096.21369,0.102489425,0.154017156,33,2.66475491,12.31135629,32,11,9,3,3457,1,100,184.7337482,3.03030303,0.004667187
14991,61,Male,79046,SEO,Retention,4891.784483,0.068185931,0.192509874,47,7.36042584,5.487724069,4,13,2,9,1277,1,100,104.0805209,2.127659574,0.004095955
14989,54,Male,83828,SEO,Consideration,5261.521014,0.142152174,0.056352008,39,4.037928687,7.511838483,83,12,2,4,1207,1,100,134.9107952,2.564102564,0.001444923
8256,50,Female,30607,SEO,Retention,2209.162793,0.263061004,0.026505522,11,2.283030952,12.59843877,26,15,8,7,474,1,100,200.8329812,9.090909091,0.002409593
14987,61,Male,34202,SEO,Consideration,2128.504409,0.151495643,0.092465576,10,7.196208896,13.12728351,46,8,3,2,1206,1,100,212.8504409,10,0.009246558
14978,19,Male,119849,SEO,Conversion,8677.8765,0.033186614,0.103568889,29,7.957262087,12.92995414,55,5,0,8,3617,1,100,299.2371207,3.448275862,0.003571341
14969,44,Female,142245,SEO,Consideration,9834.433276,0.215152465,0.01788611,22,9.556260504,10.07969754,94,13,7,7,1820,1,100,447.0196944,4.545454545,0.000813005
14967,29,Female,148750,SEO,Conversion,8438.85479,0.08327513,0.039860959,3,2.128072406,7.259333762,26,0,8,2,3540,1,100,2812.951597,33.33333333,0.013286986
14963,59,Female,49104,SEO,Consideration,7139.5328,0.182032304,0.042586303,28,9.341369111,6.2510489,53,13,6,5,1088,1,100,254.9833143,3.571428571,0.001520939
14951,23,Female,38459,SEO,Conversion,950.0369832,0.153080741,0.047232606,33,9.369247995,13.0973565,48,18,2,7,531,1,100,28.78899949,3.03030303,0.001431291
14949,43,Male,93086,SEO,Conversion,879.732946,0.061351684,0.068429108,23,2.242995294,0.510060302,44,16,4,4,3109,1,100,38.24925852,4.347826087,0.002975179
14942,53,Female,48615,SEO,Consideration,3017.573709,0.17331113,0.190055212,2,4.10421603,3.069645867,1,3,5,5,444,0,0,1508.786855,0,0.095027606
14940,29,Female,82694,SEO,Awareness,4581.927609,0.148756293,0.105108273,41,1.430844273,2.919404696,95,17,7,2,1386,1,100,111.7543319,2.43902439,0.002563616
14933,21,Male,134434,SEO,Consideration,8008.65021,0.220258589,0.175759284,32,3.805503005,12.17935356,46,7,9,7,1519,1,100,250.2703191,3.125,0.005492478
8267,36,Male,147182,SEO,Awareness,4238.081439,0.014936503,0.175158083,35,6.298420253,6.317430136,50,12,4,1,1447,1,100,121.0880411,2.857142857,0.005004517
8268,37,Female,117328,SEO,Conversion,7156.826495,0.124486132,0.11391571,20,6.568183943,8.485558669,65,10,8,0,4807,1,100,357.8413248,5,0.005695786
14928,63,Female,121917,SEO,Conversion,1274.936955,0.245870771,0.101149949,6,5.634624716,5.642589949,46,13,1,3,4586,1,100,212.4894925,16.66666667,0.016858325
14926,56,Female,100201,SEO,Conversion,2672.020155,0.238948877,0.198918948,32,7.121241121,5.374599697,82,2,0,1,1831,1,100,83.50062984,3.125,0.006216217
14924,54,Female,93331,SEO,Awareness,5896.094536,0.014997623,0.186323068,36,5.528010112,1.716293435,77,3,4,2,2135,1,100,163.7804038,2.777777778,0.005175641
14922,48,Female,21552,SEO,Awareness,781.9390688,0.241945742,0.046486223,13,6.533393531,1.105102831,93,12,2,0,3642,0,0,60.14915914,0,0.003575863
8273,50,Female,66526,SEO,Conversion,9594.498143,0.183914368,0.027780565,47,7.840693797,7.814360818,57,15,6,9,1722,1,100,204.1382584,2.127659574,0.000591076
14921,64,Male,147945,SEO,Consideration,2725.616376,0.240327827,0.118770644,17,9.789118744,12.6738843,40,7,0,2,1183,1,100,160.3303751,5.882352941,0.006986508
14914,49,Male,52822,SEO,Consideration,6375.33801,0.27481977,0.054794065,20,7.077516824,8.710812898,16,8,3,3,1873,1,100,318.7669005,5,0.002739703
14907,41,Female,114859,SEO,Retention,5148.216857,0.266603527,0.023376938,41,2.618654834,2.183990645,16,2,7,5,2574,1,100,125.5662648,2.43902439,0.000570169
14904,26,Male,110299,SEO,Consideration,4538.083318,0.289646585,0.117672864,49,1.131658155,5.994183193,16,15,7,1,2604,1,100,92.61394527,2.040816327,0.002401487
14898,43,Female,34772,SEO,Retention,3792.293525,0.253352231,0.018691815,18,6.441077501,9.500202707,37,15,5,4,1159,1,100,210.6829736,5.555555556,0.001038434
14888,44,Female,57630,SEO,Retention,1826.942205,0.059257685,0.131365268,48,8.817925211,9.722864968,60,8,5,4,103,1,100,38.06129594,2.083333333,0.002736776
8280,45,Male,110480,SEO,Retention,8633.70707,0.152382447,0.075970554,26,2.523176842,6.821936461,18,9,5,1,3109,1,100,332.0656565,3.846153846,0.002921944
14882,27,Female,94697,SEO,Conversion,3995.79912,0.042962183,0.182871802,27,8.544540744,0.62577363,54,8,5,6,4882,1,100,147.99256,3.703703704,0.00677303
8282,67,Female,98349,SEO,Consideration,3811.129837,0.236523425,0.073706347,22,8.206170226,3.492321524,7,5,0,8,2414,1,100,173.2331744,4.545454545,0.003350289
14876,24,Female,137420,SEO,Awareness,2470.222774,0.209952077,0.172702319,47,6.479498346,8.668868068,38,3,2,4,4474,1,100,52.55793136,2.127659574,0.003674517
14875,59,Male,110888,SEO,Retention,5541.422192,0.145345988,0.071006239,31,4.487717785,2.000461466,5,16,2,7,1229,1,100,178.7555546,3.225806452,0.002290524
8285,47,Female,32930,SEO,Retention,1259.231403,0.20306713,0.042859815,18,9.928483709,7.54115386,69,19,2,7,3718,1,100,69.95730017,5.555555556,0.002381101
14870,64,Male,100952,SEO,Consideration,1792.949665,0.115644784,0.186134767,49,6.083285432,4.26958566,78,13,4,9,1637,1,100,36.59080949,2.040816327,0.003798669
8287,52,Male,90935,SEO,Retention,3934.712843,0.120884784,0.097556705,14,5.051678533,0.573973986,69,14,7,8,1863,1,100,281.0509174,7.142857143,0.006968336
14865,63,Female,146682,SEO,Retention,7970.864314,0.16189999,0.159867901,4,9.651040409,1.066302608,13,18,1,7,2949,1,100,1992.716079,25,0.039966975
14860,47,Male,45187,SEO,Consideration,5635.703122,0.285808279,0.175510844,48,5.543254095,7.257396541,72,18,6,9,4915,1,100,117.4104817,2.083333333,0.003656476
8290,43,Female,71337,SEO,Retention,7426.074376,0.095644352,0.097985502,31,2.389858897,13.92422532,10,11,9,1,4697,1,100,239.5507863,3.225806452,0.003160823
8291,65,Male,60204,SEO,Awareness,5186.07693,0.127861494,0.054008999,14,9.287010426,1.029022372,37,14,4,6,3949,1,100,370.4340664,7.142857143,0.003857786
14853,52,Female,87333,SEO,Awareness,9017.462376,0.211987892,0.050775541,32,9.851481125,12.66275822,46,11,1,5,3438,1,100,281.7956993,3.125,0.001586736
14849,50,Female,72136,SEO,Retention,2812.232901,0.208286068,0.135608012,11,8.654214495,10.45178588,97,18,4,8,1560,1,100,255.6575365,9.090909091,0.012328001
8294,19,Female,109229,SEO,Retention,7118.15562,0.218258245,0.196636233,5,9.077180711,8.4333071,27,14,3,7,1192,1,100,1423.631124,20,0.039327247
14848,36,Female,79551,SEO,Conversion,7383.56217,0.169684444,0.058624844,35,2.744162778,6.836194852,96,5,4,0,411,1,100,210.9589191,2.857142857,0.001674996
14845,43,Female,31290,SEO,Conversion,9156.605727,0.062198941,0.0733061,0,4.659636796,1.760562459,65,17,5,7,2589,1,100,,,
14840,40,Female,86481,SEO,Awareness,1351.044203,0.259666678,0.059551741,28,7.246962385,6.039597716,76,3,3,6,3961,1,100,48.25157868,3.571428571,0.002126848
